Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
1,96,0,0,0.001801781573945601,3,144.87730725472656,103,49.97511825445504,14.705499948285867,10.986272140388985
1,75,1,0,0.0067033463272100635,0,304.94678065537806,106,68.03511276647586,9.388827756121318,8.602146229747962
1,72,1,0,0.0,0,284.2193969930385,109,64.0,9.084448240556917,10.99074706759486
1,56,0,1,4.382632229516423,1,164.97061837164972,61,92.71777372964188,11.98614696510892,16.234870860686584
1,47,1,0,0.0,2,262.71834901535135,80,64.20729808471302,11.464495295394588,13.758540383057396
1,125,1,0,0.0,0,242.77521731553557,86,62.61652178964295,12.26637395698937,11.852405733118925
1,90,0,0,0.0,2,146.33412834982764,91,41.66766043728455,9.719720693786138,13.573136680091462
1,7,0,0,0.13880474223859204,3,174.6585235410977,110,46.31589106458859,8.573740085523724,11.38804742238592
1,143,1,0,0.0,4,163.25843991494597,74,45.77255132836377,10.257867216150578,9.86172669074916
1,96,1,0,0.0,1,276.76350975488606,104,69.13208733398123,12.444222298239946,10.10186899902815
1,158,1,0,0.0,1,275.8360816202753,102,63.066817815324626,9.514210721446208,7.456126964872686
1,131,0,1,2.8572837510488287,2,226.06797134615476,102,82.64485313985841,9.123449429719972,10.564814066433108
1,78,0,0,0.10194695434021922,3,126.64955795283517,109,40.67964636226813,10.209893713998946,13.454335955845277
1,69,0,0,0.1902814753939719,0,232.03032212200193,94,67.47521593282967,14.992011990712943,12.916034955791627
1,140,0,0,0.0,6,147.57370000291948,76,41.434000000957205,9.252460000181868,7.4189000008136246
1,126,0,0,0.0,1,176.8475792021727,110,44.93951446404542,8.371975035007711,7.7262103989136515
1,94,1,0,0.0,2,268.49433286956673,117,65.54030260869703,11.441763408696396,9.13878956521188
1,110,1,0,0.0,2,242.32692861725056,46,64.52809665558374,13.612030187365455,8.574159108155662
1,76,1,1,3.0137357814934047,5,84.24409064529333,100,66.13735781493405,12.511906101055024,11.151969784902224
1,96,1,1,2.32659428410573,2,89.99305864830976,87,62.161822565703666,13.74503340174538,8.62429473091585
1,105,1,0,0.0,5,152.64134453239816,123,37.73183940844646,6.849605979996986,13.235200739441925
1,176,0,1,3.2863746092134,2,199.2447766037375,117,79.59295579574116,7.326075665849656,12.176116981312529
1,46,0,0,0.0,0,60.62713859095378,114,26.498793232003983,9.124915526240278,10.842853321862751
1,111,1,0,0.02071426240184495,3,133.80340000620242,125,42.20714262401845,10.95840147488619,12.759183606862413
1,160,1,0,0.0,3,157.10531929027366,80,41.81060478029341,8.568028126498803,6.733338966708985
1,52,1,0,0.01688920708180653,8,228.57441029230029,117,51.783045055611026,7.007979996721785,10.089764116920117
1,117,0,0,0.0,2,181.92918925732448,123,42.385031230891464,6.54237008136932,10.064781698885383
1,93,1,1,3.2132055928553367,4,133.2179061595152,104,69.13205592855337,8.22489429935486,11.887020973207512
1,49,0,0,0.2784793079257605,1,95.80019254835578,107,44.2515881114948,14.34167470326284,12.560057764506737
1,133,1,0,0.0,1,290.05116319476195,103,69.81908081807275,11.739851665017998,9.144240895601788
1,62,1,0,0.0,3,277.1105933616804,102,69.26562754634162,12.969133161029884,13.442707145040579
1,124,0,0,0.0,3,148.0548776897543,77,36.322836299096316,6.322023747677216,9.199031042993507
1,119,0,1,2.097731318862633,0,147.279662447064,102,59.97731318862633,8.004346536014813,7.765528787101037
1,128,0,0,0.0,1,251.72899187494474,98,65.0,12.907100812505526,10.8497424872979
1,56,1,0,0.17672331926023094,1,245.99462634748664,84,64.24261434602758,11.691504622703741,10.453536615160145
1,143,1,0,0.0,0,223.67792714785517,94,58.039028638068984,11.463201802944152,9.371061016800022
1,98,1,0,0.6411289105984268,1,197.77533057765964,121,58.41128910598427,10.359939418577124,7.595869982579763
1,93,0,0,0.0,2,253.6176603446986,121,62.928283431266244,11.42662491579032,11.710757485310063
1,152,1,0,0.0,1,324.5094815595957,63,70.23649385319858,8.296550041197406,10.339004713094585
1,86,0,0,0.2924771226997196,6,128.5006100613408,120,42.42629638034922,10.124972456020988,11.965954928435721
1,153,0,0,1.105073935636664,1,145.74409376267036,128,60.293138468596496,13.938132599393718,4.636185393948004
1,102,0,0,0.0,4,131.5035923565918,109,39.764428784429015,9.784475891076083,10.377385011384252
1,45,1,1,3.2914456531627545,4,141.58575393599756,107,71.67812709638618,8.557263650903014,12.19511845406665
1,137,0,0,0.0,0,237.24327956649353,103,55.918970809276445,8.812450075153992,13.94880950875698
1,84,1,0,0.0,1,285.62449538767044,104,68.09038208113758,11.086560737639475,11.821575757323288
1,91,1,0,0.0,2,153.87990078275143,122,52.95831330677421,15.357464381345926,6.164466321068307
1,145,0,0,0.07478356293955163,3,119.88185013268415,86,34.86802900657726,7.874519893852682,12.529927483556845
1,24,1,0,0.0,2,142.41304556253965,66,35.79359808837722,6.4872671005956155,8.527615885302634
1,55,1,0,0.0,0,271.32838600027634,81,67.7645159259771,12.417629012967824,10.11225859245955
1,42,0,0,0.0,0,165.60254042675984,114,45.37810671363938,10.095266784098467,11.425858868649362
1,118,0,0,0.0,4,163.63689836027464,86,39.93718190823519,6.790085064388164,11.588737823254965
1,111,1,0,0.0,3,272.48456136212013,119,65.95789462396401,11.284877125631857,16.32561383566974
1,65,0,0,2.689186946895956,0,219.37844163270117,89,86.84875273436191,12.943192940870572,12.09925316321118
1,80,1,0,0.0,1,270.9253666780576,118,70.62145427022978,14.07714058499073,6.705901479563289
1,101,1,0,0.0,7,151.20991524007906,124,42.69080252976059,9.9004762875985,9.538943190476612
1,101,1,0,0.0,4,117.08848646387256,99,35.421762901832665,8.996115482199196,8.610249365705227
1,55,0,0,0.8258966315042118,1,232.18496688524408,74,64.1167664861027,9.463640079828275,11.209940108338374
1,122,0,1,3.4009569754358333,2,166.637225557845,86,84.52675759783013,12.672539363037822,12.589687293916922
1,174,1,0,0.0,0,289.18998021272483,139,66.97243315461607,10.372682406260234,9.817794652369287
1,115,0,0,0.0,1,248.09979464768892,95,63.632611152589575,12.280629427438273,14.712177844143325
1,142,0,0,0.1422382343779644,3,261.634099612881,61,69.71545720176114,13.552736892065935,8.52930748579815
1,88,0,0,0.0,3,148.57843176805278,85,42.98202647337733,10.102091648286024,12.52516293727174
1,111,1,0,0.0,2,272.35807978182953,117,66.1013715844075,11.36474065558005,15.730947542910512
1,125,0,0,0.0,0,187.79880880940144,117,45.833730396866194,7.905321621461617,9.766269603133805
1,122,0,0,0.0,4,125.23185113216294,106,32.9187427673221,6.461376012574906,6.62502893071159
1,69,1,0,0.0,1,250.89833854366927,128,64.82637590544883,12.561584628285361,8.821869157451971
1,103,1,0,0.0,0,196.26000277429253,112,53.00000495409382,11.046002903098978,8.52000108990064
1,116,0,0,0.0,1,286.91335745173274,121,69.05342980693094,11.670931545161055,8.491408100371476
1,70,0,0,0.0,1,227.35387338534366,97,58.8575388660245,11.813043267031514,17.09619591621061
1,50,0,1,4.99783363923791,0,189.2833192095657,74,103.10571952979274,11.816399519659434,18.515814620997048
1,115,0,0,0.0,2,166.0272162730524,86,43.87669152563821,8.944120406668132,14.026014915382925
1,71,1,0,0.008529201528769386,0,279.04621488335033,110,64.20713775141297,9.570516715608887,11.606584935637287
1,14,1,0,0.0,1,252.43775685357943,112,63.822640196651285,12.233355628699803,11.675848137655901
1,73,0,0,0.0,2,274.87295350961995,87,67.47223364639379,12.077155491018525,9.393048129844038
1,182,0,1,3.583537779508667,1,199.02581426773045,116,83.19019417299965,7.820304938551256,13.270928661347721
1,96,0,0,0.2529649697266316,4,227.70174488024227,122,55.54128223221479,8.289886328020973,6.505234640726814
1,98,1,0,0.12547507099443572,1,261.4817403752746,119,65.11787393508347,11.190498580111285,8.841448722100157
1,99,1,0,0.11977136438285502,2,267.2678879287915,117,63.598856821914275,9.62779422794457,8.94411544110861
1,143,1,0,0.17558143379913851,1,275.5932808420182,104,67.14599530198947,10.610646111037397,8.758398120795789
1,111,1,0,0.0,0,249.52544593670507,108,64.0,12.173690572377676,11.545089187341011
1,90,0,0,0.0,1,163.27169418659415,130,43.34106797937561,8.946775250822148,11.768793694328293
1,106,1,0,0.0,3,154.10001582738641,123,36.16664028768927,5.739981007136273,14.975067266392365
1,20,0,0,2.2084848458791555,4,156.70444446355285,115,64.63097640781471,9.272693602548843,9.963591470065122
1,100,0,0,0.0,1,255.0652940622789,126,57.15931380239042,7.81514710957768,12.076813723952192
1,121,0,0,0.0,2,168.88044023881483,96,38.02646977288248,5.16602535717425,12.668640286821235
1,80,1,0,0.0,2,262.015002300413,79,63.705960874281594,11.101788262284478,10.611788262284477
1,118,0,0,0.16429896324642398,0,296.0930823751892,78,72.02429531903555,11.675419164367794,13.240374615110749
1,53,1,0,0.3042617129683154,0,260.99083018239344,119,69.02410652635514,12.543517014632322,9.783340457004787
1,103,0,0,0.0,2,272.03144803643795,85,63.53931004554745,9.822351573001463,12.272275692476887
1,95,0,0,0.0,4,145.7811807563588,101,48.53528608182725,13.81675975046014,10.560585824548177
1,121,0,0,0.0,0,230.3445686129204,132,60.15500410802221,12.29459523379929,10.90699753518667
1,142,1,0,0.0,0,280.86453090299955,94,68.27023210319994,11.942716442848017,11.694581236119982
1,81,1,0,0.060807770933385824,0,280.72390203492125,113,66.18719933727087,10.367709124431968,10.110439186031495
1,94,1,0,0.20574556839904207,1,271.4853623555108,100,69.77108967567705,12.24394421164379,8.028910324322956
1,110,1,0,0.07405276419818782,0,286.37474037861836,91,64.66041412119415,8.730405085467343,9.935909183369821
1,181,1,0,0.0,2,229.717234502886,91,62.09444978386347,13.283324219164935,9.674118693086124
1,82,1,0,0.2410067545281107,1,268.2109764574556,114,65.0777441143639,9.696185061394944,7.412794281804666
1,113,1,0,0.0,4,167.2945933692404,66,44.17829751779708,9.086046776601737,8.639532233982633
1,86,1,0,0.0,0,325.0332471670011,112,71.2667528329989,9.159394511429221,7.246649433400219
1,116,1,1,3.012807999119418,4,157.87192000880583,86,71.18413516765662,8.094294069997924,11.155155858830042
1,110,1,0,0.0,4,151.48875573455177,121,37.14559616849925,6.547932896484393,12.9560615072016
1,194,0,0,1.9615156195892958,1,212.2349425987481,112,75.54722562688815,11.61685127046863,12.813586113800962
1,155,1,0,0.0,2,323.7484262695003,62,74.30296823258314,10.896028639780319,8.430322427317769
1,90,0,0,0.0,1,214.6417106792791,62,53.262854368676216,9.478265242587126,12.635992232293411
1,182,1,0,0.1799142088399848,1,322.5431927785087,63,71.43472580512699,8.287877649523583,10.563558371672713
1,111,1,0,0.0,5,125.11215561540689,88,40.12420713675351,10.565856292306206,11.664640730765516
1,21,1,0,0.0,4,94.29571130708884,93,30.330870498944165,8.128123992410254,10.93604245116142
1,137,0,0,0.0,0,237.1659210141424,104,55.80845859163201,8.774875921154882,13.606221634059223
1,20,0,0,0.00734076943061579,4,93.67392737966415,93,30.20934786894719,8.068733759832561,11.240186323157946
1,135,0,0,0.0,3,199.57721221111956,88,51.92404070373191,10.521006253907085,10.998734011728866
1,104,1,0,0.0,4,171.0614655473153,58,44.7149943520189,9.105848926883592,7.58649378722079
1,71,1,0,0.0685337821988281,2,292.0490941341593,108,71.04283361387427,12.13673797755338,10.014332772251464
1,94,0,0,0.02580712668900556,5,128.85807126689005,114,41.749635584775874,11.082818196426631,6.680962346361511
1,122,1,0,0.0,5,59.06973281356285,98,21.130267186437155,6.267406624178067,12.421839688137707
1,165,1,0,0.6420061307925817,3,171.8856830172598,129,51.95473731778856,9.242945710348758,11.607084061570916
1,117,1,1,2.7087094360305666,4,156.378088722041,85,67.44077105214248,7.915187556418388,10.024962781734525
1,93,1,0,0.27169700763362425,2,269.59439213740285,103,66.54726931297382,10.14251308396748,8.796212595420304
1,79,1,0,0.0,0,243.70228379476114,85,60.831754181225534,10.98186591703211,8.018440224890368
1,110,0,1,3.2818131437817355,1,165.80212788372492,86,81.77280284327396,11.754523447469682,12.15679928918151
1,69,1,0,0.06666080372853644,3,287.1166915841537,117,69.66660803728536,11.733336557949304,6.633189691349143
1,83,1,1,3.143422534362551,4,135.1897711447958,111,72.50975358690229,10.51709511391926,11.625334503859566
1,69,1,0,0.0,2,252.21402977355936,142,63.73604856198411,11.886545917024607,6.849774823142798
1,108,1,1,3.1140417199437262,1,165.54575377497244,84,77.7297440483669,10.363127463371239,11.538236498422002
1,88,1,0,0.0,1,325.50613016131575,110,70.62673934632967,8.671558837423149,7.896934919342123
1,123,1,0,0.05805680927081785,3,121.34943920449268,104,37.854857976822956,9.311315369869842,12.22871814280617
1,112,0,0,0.0,3,173.912239108011,60,45.15665339549451,9.056608758973626,8.824255033417582
1,44,1,0,0.0,1,79.01206840098529,105,30.0,9.33261950933919,7.514790483131618
1,110,0,0,1.327813517492717,1,269.203123546439,105,80.87090906666499,12.632461537093922,8.910839162393271
1,108,1,1,3.218022644499288,1,166.22946396383094,84,79.48175140731678,10.714953331388003,11.922823479654902
1,165,1,0,0.0,2,281.5781106934962,105,63.51133722951294,9.193651151472753,10.979360606590573
1,109,0,0,0.0,0,233.16500466917617,129,63.43182525632755,13.875912628163777,10.176361938481389
1,140,0,0,0.0,2,200.511663541318,91,51.76008854175842,10.325290312593593,10.496185937692688
1,165,1,0,0.0,4,169.7853931463297,122,44.06034980889997,8.657326540131006,12.484489732459961
1,49,1,0,0.13198011599657605,2,288.7315895371706,107,72.31980115996576,12.855417209140901,10.757284885738741
1,122,0,0,0.0,3,256.16338200464793,67,65.77814112074367,12.60665576637769,9.316394159442249
1,115,0,0,0.0,1,248.51365593589043,95,63.71707263997764,12.24600021760917,14.847316223964217
1,86,0,0,0.0,2,232.62240654223325,137,61.94238140309702,13.016171536743286,9.817285579070893
1,135,0,0,0.0,0,253.1531936168817,105,65.34759694002658,12.910671353122993,8.17379847001329
1,134,0,0,0.22256146780871605,0,260.1605724630992,110,67.97930274661012,12.558618714118632,9.643853219128395
1,55,0,0,0.336723101601852,2,189.99889907117932,108,57.68391156762671,12.641507081320176,10.16693495640107
1,106,1,0,0.0,4,107.94080177631503,107,36.364053652348424,10.294329062898388,5.811052166037609
1,81,0,0,2.3587785583486416,3,167.63116212536997,146,68.44114674277913,9.481833259852774,9.307535149852011
1,52,1,0,0.0,1,269.75666499669137,80,67.62587697324886,12.55597813829285,10.229539902164712
1,54,0,0,0.34261857409008384,1,191.37223327123138,97,58.42618574090084,12.877855722270251,12.565909319760241
1,120,0,0,0.0,2,254.32240906358584,93,66.55138984437644,13.167565203379754,9.771988670517706
1,130,0,0,0.0,0,198.77139990297994,126,49.88668962171722,9.002904476234859,11.741910475302841
1,133,0,1,3.083846638196972,1,213.42876595931534,81,84.32778127586703,9.732065787179854,11.414246808136934
1,149,1,0,0.16304983411264917,3,179.90979726808402,100,46.445214438725756,8.247849931751157,13.123713756237308
1,125,0,0,0.0,0,235.40018073739515,127,61.285765924970036,12.301434251746704,12.864360591206555
1,98,1,0,0.0,0,224.56103315662568,92,63.0,14.04159621067135,9.43521092254831
1,81,1,0,0.0,1,240.3593053172731,90,60.50070263899261,11.065330240326526,9.774543284654806
1,112,1,0,0.0,2,239.71923081600627,46,64.99654536239407,14.146061713129251,8.699078763305087
1,71,1,0,0.0,3,109.64433427686247,89,40.19458215392193,12.4686273908164,13.420812676911712
1,124,1,0,0.0,0,312.3309593745798,112,69.07420613779816,9.009053148811375,12.764381053856887
1,113,0,0,0.0,1,340.9357440522354,79,76.0,10.374852830201196,12.200799015611034
1,109,0,0,0.0,1,268.9698201763601,85,59.106841283067524,7.5413964035272025,9.65370211067074
1,125,0,0,0.0,0,235.35012147563052,127,61.271463278751575,12.299860960662674,12.843621754189783
1,145,1,0,0.10247755280125666,1,277.1365849964179,104,66.25250342312647,10.389709937354908,8.401001369250588
1,104,1,0,0.0,7,151.45227417858314,124,39.05302869046319,7.787650370228863,11.583714136921017
1,84,1,1,2.515479854357089,4,89.73956042988505,88,61.1547985435709,11.66926740075096,9.320146523371653
1,97,1,0,0.37731335460002446,0,276.6388078282494,80,68.20596741100086,9.714028657650372,8.729850159500185
1,65,0,0,0.0,0,159.29277805921708,85,44.0,9.847034414317575,13.027381555465205
1,44,1,0,0.29514663961097914,1,228.26898598976496,121,66.47954761412525,14.143680243501187,9.868315126919072
1,107,1,0,0.0,0,294.27076509684673,72,66.70036433183178,9.532730430795777,12.912349758558504
1,105,1,0,0.0,1,237.46208602884892,153,63.80283154216011,13.59873620096163,12.573308248152548
1,19,1,0,0.0,1,314.7127522522449,116,73.25693057187222,11.064056881608249,11.374861388562556
1,64,0,1,3.240506926379004,1,189.76709696930607,94,81.03505860782235,9.506084335727483,11.988025574322478
1,144,1,0,0.0,1,244.31907576543415,114,65.06835969404455,13.399935051101677,9.338037053542205
1,86,1,0,0.0,4,72.04886276076488,86,26.88521676704265,8.119356790171661,7.913041917606622
1,153,1,0,0.0,2,277.5532505980592,103,64.00185748460524,9.780557245381573,7.65046437115131
1,42,0,0,0.0,3,67.56634301507303,121,28.664623720371218,9.859601625472386,12.133844069907196
1,153,1,0,0.0,1,158.41974313698407,107,49.70369176438089,13.116722286108224,10.51049760794605
1,100,0,0,0.0,4,157.61432132267672,92,43.077027321306204,9.524784260516054,13.168782518383315
1,35,1,0,0.0,0,303.74963809393984,111,70.92598638528482,10.948407613335444,7.024375520775314
1,28,1,1,3.4523028435328635,4,156.18085926399172,103,72.940633942315,6.863971744750728,12.794267704550636
1,107,1,0,0.22803648402637622,1,221.11346870100098,101,63.61180520104637,13.482405776783482,11.821906726797103
1,114,0,0,0.0,3,59.301515739446934,108,23.339392595549867,7.4785748723184735,12.316818610168479
1,123,1,0,0.06829103722500685,3,121.0232231884529,104,37.829272406937484,9.278054129018727,12.110384882085858
1,75,1,0,0.0,1,256.22202070459343,140,63.0,11.222047953947936,6.746731125952552
1,56,0,0,1.7348909472192182,0,277.8802246287158,119,84.37421872186789,11.24984700595071,14.484049479948114
